well_id,source,n_grid,washout_flagged,no_bitsize,washout_interval_m,min_interval_pass,n_curves_meeting,drop_reason,dedup_hash,present,missing_GR,missing_RHOB,missing_NPHI,missing_DTC,missing_PEF,missing_SP,missing_CALI,missing_RDEP,missing_RMED,missing_RSHA,missing_DTS,hampel_GR,hampel_RHOB,hampel_NPHI,hampel_PEF,hampel_CALI,hampel_RSHA,suspect_m_RHOB,suspect_m_NPHI,suspect_m_PEF,hampel_DTC,hampel_DTS,hampel_RDEP,hampel_SP,hampel_RMED
GRT-01,nlog,17503,False,True,0.0,True,5,,f232cc363a051969,"GR,RHOB,DTC,SP,RDEP",0.4751,0.8228,1.0,0.1234,1.0,0.1788,1.0,0.005,1.0,1.0,1.0,0.03559,0.03257,,,,,0.0,0.0,0.0,0.02594,,0.02659,0.02463,
GRT-02,nlog,25077,False,True,0.0,True,6,,8e293822319ff7b5,"GR,RHOB,SP,CALI,RDEP,RMED",0.521,0.8402,1.0,1.0,1.0,0.8091,0.8407,0.9175,0.8091,1.0,1.0,0.04337,0.02745,,,0.03303,,0.0,0.0,0.0,,,0.03433,0.03907,0.0399
GRT-03,nlog,16385,False,True,0.0,True,5,,391c3eef67e9a21e,"GR,RHOB,DTC,CALI,RMED",0.3917,0.7345,1.0,0.391,1.0,1.0,0.3908,1.0,0.7918,1.0,1.0,0.04254,0.02712,,,0.00571,,0.0,0.0,0.0,0.03247,,,,0.04016
GRT-03-S1,nlog,6258,False,True,0.0,True,6,,1319c1795309b396,"GR,RHOB,DTC,CALI,RDEP,RMED",0.3928,0.3915,1.0,0.3915,1.0,1.0,0.3905,0.3921,0.392,1.0,1.0,0.03816,0.02994,,,0.0312,,0.0,0.0,0.0,0.03388,,0.03785,,0.03522
GRT-04,nlog,14788,False,True,0.0,True,8,,fcbf1da53fecaafb,"GR,RHOB,NPHI,DTC,SP,CALI,RDEP,RMED",0.3916,0.7079,0.7156,0.3915,1.0,0.3913,0.7169,0.3913,0.7153,1.0,1.0,0.03823,0.02315,0.02948,,0.02794,,0.0,0.0,0.0,0.03967,,0.02989,0.03244,0.04442
GRT-05,nlog,16562,False,True,0.0,True,7,,fc2730ec913f71fd,"GR,RHOB,DTC,SP,CALI,RDEP,RMED",0.3913,0.7316,1.0,0.3906,1.0,0.7313,0.7319,0.7313,0.7626,1.0,1.0,0.03521,0.03464,,,0.03423,,0.0,0.0,0.0,0.03943,,0.03482,0.04269,0.0384
GRT-06,nlog,14895,False,True,0.0,True,7,,2b6dbfaa1ded8456,"GR,RHOB,DTC,SP,CALI,RDEP,RMED",0.393,0.7912,1.0,0.3911,1.0,0.8219,0.8074,0.6369,0.814,1.0,1.0,0.04568,0.02637,,,0.03939,,0.0,0.0,0.0,0.0441,,0.03569,0.0343,0.04368
GRT-07,nlog,19238,False,True,0.0,True,4,,d5aa12cdf0d3ab1a,"GR,RHOB,NPHI,DTC",0.01,0.2383,0.5048,0.3738,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.03912,0.03747,0.04629,,,,0.0,0.0,0.0,0.04624,,,,
GSD-01,nlog,12598,False,True,0.0,True,3,,b73e98f5403cdab4,"GR,RHOB,DTC",0.0017,0.0311,1.0,0.0369,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.04031,0.04399,,,,,0.0,0.0,0.0,0.04063,,,,
GST-01,nlog,15748,False,True,0.0,True,3,,5fd914d3c4b90517,"GR,RHOB,DTC",0.0045,0.6661,1.0,0.1316,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.03559,0.0213,,,,,0.0,0.0,0.0,0.03137,,,,
GRO-01,nlog,18007,False,True,0.0,False,0,only 0 curves >= 100 m (need 3),6e7ee0b012732048,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,0.0,0.0,0.0,,,,,
GRO-01-S1,nlog,3505,False,False,0.0,False,0,only 0 curves >= 100 m (need 3),327840d19f6e3cc6,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,0.0,0.0,0.0,,,,,
GRW-01,nlog,12802,False,True,0.0,False,1,only 1 curves >= 100 m (need 3),e153552a1a0cf6f5,"GR,RHOB,NPHI,DTC,RDEP,RSHA",0.0,0.9564,0.9559,0.9566,1.0,1.0,1.0,0.96,1.0,0.9595,1.0,0.02484,0.05556,0.04078,,,0.03861,0.0,0.0,0.0,0.03604,,0.02344,,
GRW-02,nlog,14920,False,True,0.0,True,4,,8c65a1e810dc242e,"GR,RHOB,NPHI,DTC,RDEP,RSHA",0.0007,0.8915,0.8915,0.1509,1.0,1.0,1.0,0.9566,1.0,0.9566,1.0,0.02716,0.04262,0.03274,,,0.03704,0.0,0.0,0.0,0.03757,,0.02469,,
GSB-01,nlog,768,False,True,0.0,False,1,only 1 curves >= 100 m (need 3),4a0454ee04284adb,GR,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.01562,,,,,,0.0,0.0,0.0,,,,,
GSV-01,nlog,10263,False,True,0.0,False,1,only 1 curves >= 100 m (need 3),8287dfe4b11bf06d,GR,0.0046,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.01664,,,,,,0.0,0.0,0.0,,,,,
GSV-01-S1,nlog,2159,False,True,0.0,False,1,only 1 curves >= 100 m (need 3),a9d67d0293fc55e1,GR,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.02686,,,,,,0.0,0.0,0.0,,,,,
GSV-01-S2,nlog,7127,False,False,0.0,True,4,,423ab0b7965ae2d0,"GR,DTC,RDEP,DTS",0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.02343,,,,,,0.0,0.0,0.0,0.05318,0.05542,0.05472,,
GSV-02,nlog,15749,False,True,0.0,False,2,only 2 curves >= 100 m (need 3),1d879157d25627d3,"GR,RSHA",0.2467,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.2467,1.0,0.0188,,,,,0.02428,0.0,0.0,0.0,,,,,
GTV-01,nlog,6522,False,True,0.0,False,1,only 1 curves >= 100 m (need 3),74f8775c935b06e1,GR,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.02377,,,,,,0.0,0.0,0.0,,,,,
GTV-01-S1,nlog,22868,False,True,0.0,False,0,only 0 curves >= 100 m (need 3),ce673df3b3fabd32,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,0.0,0.0,0.0,,,,,
GVK-01,nlog,11071,False,True,0.0,True,3,,5cc667f6244aa180,"GR,PEF,CALI",0.0341,1.0,1.0,1.0,0.1239,1.0,0.1238,1.0,1.0,1.0,1.0,0.04143,,,0.0231,0.04237,,0.0,0.0,0.0,,,,,
GWG-01,nlog,15986,True,False,24.38,True,8,,9552d943b609dcb6,"GR,NPHI,DTC,PEF,SP,CALI,RMED,DTS",0.9319,1.0,0.9306,0.2985,0.9283,0.935,0.5352,1.0,0.5146,1.0,0.2987,0.02938,,0.04865,0.02269,0.03661,,0.0,17.2,17.2,0.04744,0.04585,,0.04812,0.0
H16-01,nlog,27303,False,True,0.0,True,4,,be2c9b7ecc137d48,"GR,RHOB,NPHI,DTC",0.0,0.0711,0.5585,0.0783,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.02959,0.03931,0.03169,,,,0.0,0.0,0.0,0.03497,,,,
GWD-01,nlog,6236,False,True,0.0,True,4,,2054b65cc4888611,"GR,DTC,SP,CALI",0.5026,1.0,1.0,0.5026,1.0,0.5024,0.5026,1.0,1.0,1.0,1.0,0.0403,,,,0.04288,,0.0,0.0,0.0,0.04223,,,0.03642,
GWD-01-S1,nlog,9620,False,True,0.0,False,0,only 0 curves >= 100 m (need 3),06ec468f62f6a9de,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,0.0,0.0,0.0,,,,,
HAG-01,nlog,12991,False,True,0.0,False,1,only 1 curves >= 100 m (need 3),021b1feeb72861f2,SP,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,,,,,,,0.0,0.0,0.0,,,,0.02964,
HAG-02,nlog,17408,False,True,0.0,False,1,only 1 curves >= 100 m (need 3),06e1e30ca3e89957,SP,1.0,1.0,1.0,1.0,1.0,0.0102,1.0,1.0,1.0,1.0,1.0,,,,,,,0.0,0.0,0.0,,,,0.02751,
HAG-GT-01,nlog,15956,False,True,0.0,False,0,only 0 curves >= 100 m (need 3),5c8625b5030e1ad3,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,0.0,0.0,0.0,,,,,
HAG-GT-02,nlog,15781,False,True,0.0,False,1,only 1 curves >= 100 m (need 3),2b6ec69e595ef681,GR,0.1623,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.03056,,,,,,0.0,0.0,0.0,,,,,
HAL-01-S1,nlog,20527,False,True,0.0,True,4,,da4e421576338b49,"GR,RHOB,NPHI,DTC",0.0052,0.3909,0.7724,0.3829,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.05235,0.04175,0.04174,,,,0.0,0.0,0.0,0.02921,,,,
HBG-02-S1,nlog,19967,False,True,0.0,True,3,,9736c05434b09528,"GR,RHOB,DTC",0.0044,0.5687,1.0,0.003,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.03365,0.03147,,,,,0.0,0.0,0.0,0.02602,,,,
HBG-03,nlog,19507,False,True,0.0,True,3,,57a97d264f47fceb,"GR,RHOB,DTC",0.0049,0.7908,1.0,0.2067,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.04023,0.05195,,,,,0.0,0.0,0.0,0.04084,,,,
HBG-04,nlog,21264,False,True,0.0,True,4,,cd12d180851dfc91,"GR,RHOB,NPHI,DTC",0.004,0.8262,0.8259,0.3944,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.04013,0.04194,0.05104,,,,0.0,0.0,0.0,0.04651,,,,
HBG-06,nlog,8173,False,True,0.0,True,3,,fe330034baaa91fa,"GR,CALI,RSHA",0.6693,1.0,1.0,1.0,1.0,1.0,0.6693,1.0,1.0,0.6693,1.0,0.03848,,,,0.02479,0.03071,0.0,0.0,0.0,,,,,
HBG-07,nlog,18709,False,True,0.0,True,4,,8324beb24819f854,"GR,RHOB,NPHI,DTC",0.0033,0.9327,0.9343,0.3229,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0369,0.05952,0.0439,,,,0.0,0.0,0.0,0.03663,,,,
HAR-01,nlog,6890,False,True,0.0,False,1,only 1 curves >= 100 m (need 3),4f11d6a57f20af7f,SP,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,,,,,,,0.0,0.0,0.0,,,,0.03179,
HAR-01-S1,nlog,4463,False,True,0.0,False,1,only 1 curves >= 100 m (need 3),3adcfc17b7046433,SP,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,,,,,,,0.0,0.0,0.0,,,,0.00246,
HAR-OBS,nlog,2621,False,True,0.0,False,2,only 2 curves >= 100 m (need 3),e47b654f1551fa5c,"GR,CALI",0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.03396,,,,0.02098,,0.0,0.0,0.0,,,,,
HAW-01,nlog,20589,False,True,0.0,False,2,only 2 curves >= 100 m (need 3),4161faddfb7f7b8c,"RDEP,RSHA",1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.2776,1.0,0.0306,1.0,,,,,,0.03397,0.0,0.0,0.0,,,0.00491,,
HBG-01,nlog,7815,False,True,0.0,False,1,only 1 curves >= 100 m (need 3),3745f655ac31b4f0,SP,1.0,1.0,1.0,1.0,1.0,0.0013,1.0,1.0,1.0,1.0,1.0,,,,,,,0.0,0.0,0.0,,,,0.02255,
HBG-02,nlog,6561,False,True,0.0,False,1,only 1 curves >= 100 m (need 3),8ac67850a4516c3a,GR,0.0099,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.03402,,,,,,0.0,0.0,0.0,,,,,
HBG-05,nlog,45279,False,False,0.0,False,1,only 1 curves >= 100 m (need 3),87421579e4ef3177,GR,0.6952,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.01514,,,,,,0.0,0.0,0.0,,,,,
HBG-08,nlog,17624,False,False,0.0,False,1,only 1 curves >= 100 m (need 3),84a8b1cc6ebfa2a7,"RHOB,PEF",1.0,0.9999,1.0,1.0,0.7809,1.0,1.0,1.0,1.0,1.0,1.0,,0.0,,0.04428,,,0.0,0.0,0.0,,,,,
HBV-01,nlog,15387,False,True,0.0,True,4,,34b48875f9b12163,"GR,RHOB,NPHI,DTC",0.003,0.8274,0.8296,0.0513,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.04732,0.05271,0.04157,,,,0.0,0.0,0.0,0.04261,,,,
HEE-01,nlog,16526,False,False,0.0,True,8,,f0a4255d045331f6,"GR,RHOB,NPHI,DTC,PEF,RDEP,RMED,DTS",0.0133,0.191,0.0109,0.078,0.1907,1.0,1.0,0.0358,0.035,1.0,0.1951,0.04219,0.04181,0.02423,0.02886,,,0.0,0.0,0.0,0.04036,0.03721,0.04456,,0.04684
HEI-01,nlog,15222,False,True,0.0,True,4,,0d68bb231c3212bf,"GR,RHOB,NPHI,DTC",0.017,0.7884,0.7913,0.3285,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.03081,0.04843,0.03336,,,,0.0,0.0,0.0,0.04109,,,,
HEK-01,nlog,5024,False,True,0.0,False,0,only 0 curves >= 100 m (need 3),6138390f46937126,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,0.0,0.0,0.0,,,,,
HEK-GT-01,nlog,6219,True,False,0.0,False,0,only 0 curves >= 100 m (need 3),f7e8a326f4f04971,CALI,1.0,1.0,1.0,1.0,1.0,1.0,0.9902,1.0,1.0,1.0,1.0,,,,,0.09836,,0.0,0.0,0.0,,,,,
HEK-GT-01-S2,nlog,15108,False,False,0.0,False,0,only 0 curves >= 100 m (need 3),7ef9fff52c7e3695,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,0.0,0.0,0.0,,,,,
HEK-GT-02,nlog,19390,False,True,0.0,False,1,only 1 curves >= 100 m (need 3),c657d90ba1fef033,GR,0.0274,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0236,,,,,,0.0,0.0,0.0,,,,,
HES-01,nlog,14566,False,True,0.0,True,3,,92ed80ab93b9fce5,"GR,RHOB,DTC",0.0,0.6396,1.0,0.2544,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.02334,0.02438,,,,,0.0,0.0,0.0,0.02366,,,,
HGL-01,nlog,20240,False,True,0.0,True,4,,d1996195b3df9e77,"GR,RHOB,NPHI,DTC",0.0054,0.6156,0.7857,0.2046,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.02842,0.041,0.03966,,,,0.0,0.0,0.0,0.0336,,,,
HGM-01,nlog,14066,False,True,0.0,True,3,,efa6375b2065c776,"GR,RHOB,DTC",0.0068,0.7365,1.0,0.1926,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.04016,0.03454,,,,,0.0,0.0,0.0,0.03936,,,,
HGV-01,nlog,9678,False,True,0.0,True,4,,4f9d3591cbfca0b0,"GR,RHOB,DTC,RSHA",0.0004,0.0013,1.0,0.0968,1.0,1.0,1.0,1.0,1.0,0.4669,1.0,0.02998,0.04739,,,,0.04885,0.0,0.0,0.0,0.04999,,,,
HGW-01,nlog,21454,False,True,0.0,True,4,,e37c02a47e238035,"GR,RHOB,NPHI,DTC",0.0062,0.5246,0.5254,0.1981,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.03945,0.03824,0.04193,,,,0.0,0.0,0.0,0.03575,,,,
HEU-01,nlog,985,False,True,0.0,False,1,only 1 curves >= 100 m (need 3),6554f897ac7a4907,"GR,SP,CALI",0.2,1.0,1.0,1.0,1.0,0.4,0.9939,1.0,1.0,1.0,1.0,0.02284,,,,0.0,,0.0,0.0,0.0,,,,0.01523,
HEU-01-S1,nlog,3302,False,True,0.0,False,0,only 0 curves >= 100 m (need 3),bb77a3b0a58bdcac,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,0.0,0.0,0.0,,,,,
HEW-01,nlog,9593,False,True,0.0,False,0,only 0 curves >= 100 m (need 3),89508cd08071a84c,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,0.0,0.0,0.0,,,,,
HEW-01-S1,nlog,2338,False,True,0.0,False,0,only 0 curves >= 100 m (need 3),32b81092aea42ae7,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,0.0,0.0,0.0,,,,,
HGW-02,nlog,16557,False,False,0.0,False,1,only 1 curves >= 100 m (need 3),24f45fd22f43977e,GR,0.0067,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.02615,,,,,,0.0,0.0,0.0,,,,,
HGZ-01,nlog,24868,False,True,0.0,True,3,,bce3146e05c47018,"GR,RDEP,RMED",0.0041,1.0,1.0,1.0,1.0,1.0,1.0,0.8939,0.8945,1.0,1.0,0.0283,,,,,,0.0,0.0,0.0,,,0.03865,,0.04308
HLD-01,nlog,9790,False,True,0.0,True,4,,afb96d3ab7a745cf,"GR,RHOB,NPHI,DTC",0.0015,0.3604,0.3597,0.1179,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.04297,0.03849,0.04435,,,,0.0,0.0,0.0,0.05408,,,,
HLE-01,nlog,4304,False,True,0.0,True,3,,869881dfc24a5d93,"GR,CALI,RSHA",0.0121,1.0,1.0,1.0,1.0,1.0,0.0107,1.0,1.0,0.0151,1.0,0.04986,,,,0.04415,0.04034,0.0,0.0,0.0,,,,,
HLO-02,nlog,16023,False,True,0.0,True,4,,ad0f6fc35c658687,"GR,RHOB,NPHI,DTC",0.0,0.4152,0.0979,0.4143,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.03289,0.03554,0.04061,,,,0.0,0.0,0.0,0.03836,,,,
HND-01,nlog,21456,False,True,0.0,True,4,,fe60eba101dbe738,"GR,RHOB,NPHI,DTC",0.0018,0.5563,0.9113,0.0589,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.04604,0.04381,0.04362,,,,0.0,0.0,0.0,0.04031,,,,
HNS-01,nlog,9599,False,True,0.0,True,4,,32be153d2c19e77f,"GR,RHOB,NPHI,DTC",0.0129,0.789,0.7932,0.7819,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.04074,0.04691,0.04836,,,,0.0,0.0,0.0,0.04585,,,,
HOA-03,nlog,20542,False,True,0.0,True,3,,de2b46cf3d442aba,"GR,RHOB,DTC",0.0065,0.4049,1.0,0.1509,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0391,0.05252,,,,,0.0,0.0,0.0,0.03996,,,,
HOK-02,nlog,11931,False,True,0.0,True,4,,6370207d9d6996a3,"GR,DTC,SP,RDEP",0.0172,1.0,1.0,0.2929,1.0,0.2744,1.0,0.2744,1.0,1.0,1.0,0.03624,,,,,,0.0,0.0,0.0,0.05476,,0.02668,0.02657,
HON-GT-01,nlog,21260,False,True,0.0,True,7,,1103ddaf52a1aeeb,"GR,RHOB,DTC,PEF,SP,CALI,RDEP",0.0372,0.7959,1.0,0.794,0.791,0.696,0.698,0.7949,1.0,1.0,1.0,0.02829,0.04886,,0.05626,0.0598,,0.0,0.0,0.0,0.05457,,0.0587,0.05539,
HOO-01,nlog,15542,False,True,0.0,True,9,,90c07f09cffa4677,"GR,RHOB,NPHI,DTC,SP,CALI,RDEP,RMED,RSHA",0.0228,0.7085,0.7085,0.2666,1.0,0.2432,0.7085,0.7043,0.7044,0.7043,1.0,0.03648,0.03465,0.04392,,0.02737,0.04004,0.0,0.0,0.0,0.04149,,0.01393,0.04174,0.01415
HIJ-01,nlog,10262,False,True,0.0,False,2,only 2 curves >= 100 m (need 3),d2e158d9803f69a2,"GR,DTC",0.0064,1.0,1.0,0.0308,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.02883,,,,,,0.0,0.0,0.0,0.02463,,,,
HIL-01,nlog,2398,False,True,0.0,False,1,only 1 curves >= 100 m (need 3),81f4bb374a4df662,SP,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,,,,,,,0.0,0.0,0.0,,,,0.01918,
HKS-01,nlog,6339,False,True,0.0,False,2,only 2 curves >= 100 m (need 3),1369325252114b9b,"GR,CALI",0.2918,1.0,1.0,1.0,1.0,1.0,0.2813,1.0,1.0,1.0,1.0,0.02807,,,,0.01712,,0.0,0.0,0.0,,,,,
HLH-GT-01,nlog,3217,False,True,0.0,False,1,only 1 curves >= 100 m (need 3),b59a70edbdbfdad4,CALI,1.0,1.0,1.0,1.0,1.0,1.0,0.0329,1.0,1.0,1.0,1.0,,,,,0.06172,,0.0,0.0,0.0,,,,,
HLH-GT-02,nlog,3813,False,True,0.0,False,1,only 1 curves >= 100 m (need 3),b02b3670107042a1,RHOB,1.0,0.129,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,0.04396,,,,,0.0,0.0,0.0,,,,,
HLM-01,nlog,3445,False,True,0.0,False,1,only 1 curves >= 100 m (need 3),39a95af8b83fba44,SP,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,,,,,,,0.0,0.0,0.0,,,,0.03019,
HLO-01,nlog,13636,False,True,0.0,False,2,only 2 curves >= 100 m (need 3),229964298746cf59,"GR,RHOB",0.3904,0.3904,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.02358,0.00565,,,,,0.0,0.0,0.0,,,,,
HOA-01,nlog,9206,False,True,0.0,False,1,only 1 curves >= 100 m (need 3),fb0a3ce9528a3642,CALI,1.0,1.0,1.0,1.0,1.0,1.0,0.0007,1.0,1.0,1.0,1.0,,,,,0.02663,,0.0,0.0,0.0,,,,,
HOA-01-S4,nlog,426,False,True,0.0,False,0,only 0 curves >= 100 m (need 3),4cabf7274fb071b6,GR,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.03521,,,,,,0.0,0.0,0.0,,,,,
HOA-01-S6,nlog,21742,False,True,0.0,False,0,only 0 curves >= 100 m (need 3),5cdfe18dd0b0b7ae,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,0.0,0.0,0.0,,,,,
HOK-01,nlog,8347,False,True,0.0,False,1,only 1 curves >= 100 m (need 3),b00f0dc4c0356341,SP,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,,,,,,,0.0,0.0,0.0,,,,0.02935,
HON-GT-01-S1,nlog,1072,False,True,0.0,False,1,only 1 curves >= 100 m (need 3),828a4bebd749aaae,GR,0.3358,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.04775,,,,,,0.0,0.0,0.0,,,,,
HON-GT-01-S2,nlog,17322,False,True,0.0,False,1,only 1 curves >= 100 m (need 3),c17854ec18529885,GR,0.0154,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.02011,,,,,,0.0,0.0,0.0,,,,,
HON-GT-02,nlog,19554,False,True,0.0,False,1,only 1 curves >= 100 m (need 3),8851b1a9e8414327,GR,0.2406,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.02801,,,,,,0.0,0.0,0.0,,,,,
HPS-01,nlog,12631,False,True,0.0,False,0,only 0 curves >= 100 m (need 3),d6269b74ec15bc2e,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,0.0,0.0,0.0,,,,,
HPT-01,nlog,11135,False,True,0.0,False,1,only 1 curves >= 100 m (need 3),d9ea43affe392f83,SP,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,,,,,,,0.0,0.0,0.0,,,,0.02021,
HRK-01,nlog,3040,False,False,0.0,False,2,only 2 curves >= 100 m (need 3),03781e2bbc3bca27,"GR,DTC",0.0125,1.0,1.0,0.002,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.03864,,,,,,0.0,0.0,0.0,0.05669,,,,
HRL-01,nlog,18536,False,True,0.0,True,4,,7cbace0690dee823,"GR,DTC,SP,RDEP",0.1133,1.0,1.0,0.0052,1.0,0.5137,1.0,0.5137,1.0,1.0,1.0,0.03219,,,,,,0.0,0.0,0.0,0.03346,,0.03495,0.03095,
HRL-02,nlog,10760,False,True,0.0,True,5,,ff3d239daf67a92f,"GR,RHOB,DTC,SP,CALI",0.0305,0.8603,1.0,0.012,1.0,0.0305,0.0357,1.0,1.0,1.0,1.0,0.04467,0.02794,,,0.03932,,0.0,0.0,0.0,0.0381,,,0.04889,
HRL-04,nlog,7184,False,True,0.0,True,7,,7b3f4c3507358f2a,"RHOB,NPHI,DTC,SP,RDEP,RMED,RSHA",1.0,0.9049,0.8192,0.9035,1.0,0.9035,1.0,0.9035,0.9035,0.9035,1.0,,0.03221,0.02463,,,0.02742,0.0,0.0,0.0,0.05195,,0.03319,0.0404,0.01876
HRL-05,nlog,4770,True,False,106.83,True,9,,e381b20a8ede3980,"GR,RHOB,NPHI,DTC,SP,CALI,RDEP,RMED,RSHA",0.0075,0.0308,0.0379,0.0711,1.0,0.043,0.0314,0.0451,0.0419,0.0375,1.0,0.04837,0.04153,0.0268,,0.0474,0.03638,106.8,104.9,0.0,0.03927,,0.02854,0.04337,0.03414
HRL-08,nlog,11645,False,True,0.0,True,4,,3e64f93132241d32,"GR,RHOB,NPHI,DTC",0.0073,0.7284,0.7314,0.725,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.04048,0.05058,0.039,,,,0.0,0.0,0.0,0.04122,,,,
HRL-09,nlog,8325,True,False,10.36,True,9,,04749d0d8194de07,"GR,RHOB,NPHI,DTC,PEF,CALI,RDEP,RSHA,DTS",0.0013,0.8485,0.8485,0.0091,0.8485,1.0,0.8485,0.8514,1.0,0.8514,0.8649,0.02502,0.02696,0.02458,0.0119,0.05155,0.02344,10.4,10.4,10.4,0.06619,0.07022,0.03072,,
HRL-101,nlog,15523,False,True,0.0,True,4,,136ee48f379b4054,"GR,RHOB,NPHI,DTC",0.01,0.8333,0.834,0.4174,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0313,0.04523,0.02445,,,,0.0,0.0,0.0,0.03582,,,,
HRK-01-S2,nlog,701,False,False,0.0,False,1,only 1 curves >= 100 m (need 3),65373cef0aaff8e9,GR,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.02282,,,,,,0.0,0.0,0.0,,,,,
HRL-03,nlog,11210,True,False,87.48,True,6,,2d6de3703fb1fcbe,"GR,RHOB,DTC,SP,CALI,RDEP",0.0,0.4611,1.0,0.0044,1.0,0.004,0.0066,0.0043,1.0,1.0,1.0,0.03818,0.01788,,,0.02802,,67.1,0.0,0.0,0.03333,,0.03315,0.03493,
