well_id,borehole_name,uwi,nitg_number,mapviewer_id,public_as_of,on_offshore,lon,lat,detail_url
NOR-35,NORG-35,4019,B12A0164,106519674,2006-06-27,ON,6.43006337,53.09371134,https://www.nlog.nl/nlog-mapviewer/brh/106519674
NOR-41,NORG-41,5759,B12A1823,1477355893,2019-05-26,ON,6.42872198,53.09412777,https://www.nlog.nl/nlog-mapviewer/brh/1477355893
NOR-416,NORG-416,5694,B12A1804,1078141506,2017-09-04,ON,6.42909884,53.093982,https://www.nlog.nl/nlog-mapviewer/brh/1078141506
NOR-43,NORG-43,5760,B12A1824,1477435315,2019-05-03,ON,6.42885257,53.09407904,https://www.nlog.nl/nlog-mapviewer/brh/1477435315
L10-31,L10-S-02,8268,BL100130,106530679,2006-09-07,OFF,4.1080523,53.42064118,https://www.nlog.nl/nlog-mapviewer/brh/106530679
L10-31-S1,L10-S-02-S1,8364,BL100208,106530683,2007-09-03,OFF,4.1080523,53.42064118,https://www.nlog.nl/nlog-mapviewer/brh/106530683
L10-33,L10-33,8377,BL100131,106531215,2008-01-06,OFF,4.19716806,53.34239155,https://www.nlog.nl/nlog-mapviewer/brh/106531215
L10-35,L10-35,8696,BL100216,121419557,2011-03-18,OFF,4.04315493,53.35628756,https://www.nlog.nl/nlog-mapviewer/brh/121419557
L10-37,K12-K-03,9176,BL100229,1583532398,2019-07-26,OFF,3.9608106,53.4228245,https://www.nlog.nl/nlog-mapviewer/brh/1583532398
L10-37-S1,K12-K-03-SIDETRACK1,9181,BK120318,1613944205,2019-10-19,OFF,3.9608106,53.4228245,https://www.nlog.nl/nlog-mapviewer/brh/1613944205
L10-39,L10-A-13,9278,BL100243,2428279318,2023-01-25,OFF,4.2007787,53.40351006,https://www.nlog.nl/nlog-mapviewer/brh/2428279318
L10-A-01,L10-A-01,7304,BL100132,106525322,1983-04-02,OFF,4.20118701,53.40358685,https://www.nlog.nl/nlog-mapviewer/brh/106525322
L10-A-02,L10-A-02,7305,BL100133,106525328,1983-09-05,OFF,4.2011941,53.40383848,https://www.nlog.nl/nlog-mapviewer/brh/106525328
L10-A-03,L10-A-03,7306,BL100134,106525334,1984-01-06,OFF,4.20118701,53.40358685,https://www.nlog.nl/nlog-mapviewer/brh/106525334
L10-A-04,L10-A-04,7307,BL100135,106525340,1984-05-26,OFF,4.20118701,53.40358685,https://www.nlog.nl/nlog-mapviewer/brh/106525340
L10-A-05,L10-A-05,7308,BL100136,106525346,1985-04-21,OFF,4.20118701,53.40358685,https://www.nlog.nl/nlog-mapviewer/brh/106525346
L10-A-06,L10-A-06,7309,BL100137,106525352,1984-09-16,OFF,4.20118701,53.40358685,https://www.nlog.nl/nlog-mapviewer/brh/106525352
L10-A-06-S1,L10-A-06-SIDETRACK1,8771,BL100217,168338208,1984-12-05,OFF,4.20118701,53.40358685,https://www.nlog.nl/nlog-mapviewer/brh/168338208
L10-A-06-S2,L10-A-06-SIDETRACK2,7310,BL100138,106525356,1987-06-07,OFF,4.20118701,53.40358685,https://www.nlog.nl/nlog-mapviewer/brh/106525356
L10-A-07,L10-A-07,8675,BL100215,106532544,1985-06-05,OFF,4.20118701,53.40358685,https://www.nlog.nl/nlog-mapviewer/brh/106532544
L16-06,L16-06,7383,BL160170,106525773,1992-03-29,OFF,4.21456005,53.01552183,https://www.nlog.nl/nlog-mapviewer/brh/106525773
L16-07,L16-07,7384,BL160171,106525778,1992-04-26,OFF,4.19906335,53.02382395,https://www.nlog.nl/nlog-mapviewer/brh/106525778
L16-08,L16-08,7521,BL160172,106526611,1994-02-12,OFF,4.10886607,53.03746467,https://www.nlog.nl/nlog-mapviewer/brh/106526611
L16-09,L16-09,7599,BL160173,106527065,1995-02-10,OFF,4.2441515,53.05130144,https://www.nlog.nl/nlog-mapviewer/brh/106527065
L16-10,L16-10,7410,BL160174,106525923,1999-06-26,OFF,4.18425428,53.02478143,https://www.nlog.nl/nlog-mapviewer/brh/106525923
L16-11,L16-11,7855,BL160175,106528441,1999-05-18,OFF,4.26415521,53.05985569,https://www.nlog.nl/nlog-mapviewer/brh/106528441
L16-12,L16-12,8076,BL160176,106529665,2001-12-16,OFF,4.18194996,53.15743952,https://www.nlog.nl/nlog-mapviewer/brh/106529665
L16-13,L16-13,8261,BL160177,106530641,2006-05-09,OFF,4.04259321,53.11991505,https://www.nlog.nl/nlog-mapviewer/brh/106530641
L16-14,L16-14,8543,BL160178,106531911,2011-12-05,OFF,4.05452422,53.06827222,https://www.nlog.nl/nlog-mapviewer/brh/106531911
L16-15,L16-15,8553,BL160179,106531968,2012-01-08,OFF,4.05437588,53.06830949,https://www.nlog.nl/nlog-mapviewer/brh/106531968
L16-16,L16-16,9138,BL160202,1315227990,2018-08-07,OFF,4.12718149,53.1534667,https://www.nlog.nl/nlog-mapviewer/brh/1315227990
L16-16A,L16-16A,9144,BL160203,1363371466,2018-10-10,OFF,4.12724082,53.15344816,https://www.nlog.nl/nlog-mapviewer/brh/1363371466
L16-LOGGER-01,L16-LOGGER-01,7565,BL160181,106526864,1994-06-16,OFF,4.21620741,53.01420145,https://www.nlog.nl/nlog-mapviewer/brh/106526864
L16-LOGGER-02,L16-LOGGER-02,7652,BL160182,106527397,1995-09-24,OFF,4.21617862,53.01423771,https://www.nlog.nl/nlog-mapviewer/brh/106527397
L16-LOGGER-03,L16-LOGGER-03,7660,BL160183,106527436,1995-10-16,OFF,4.21617862,53.01423771,https://www.nlog.nl/nlog-mapviewer/brh/106527436
L16-LOGGER-04,L16-LOGGER-04,7661,BL160184,106527442,1995-11-06,OFF,4.21617862,53.01423771,https://www.nlog.nl/nlog-mapviewer/brh/106527442
MDM-02,MIDDENMEER-02,5150,B14G0157,160692631,2003-01-01,ON,4.9820842,52.78523889,https://www.nlog.nl/nlog-mapviewer/brh/160692631
MDM-02-S1,MIDDENMEER-02-SIDETRACK1,1598,B14G0098,106507708,2003-01-01,ON,4.9820842,52.78523889,https://www.nlog.nl/nlog-mapviewer/brh/106507708
MDM-02-S2,MIDDENMEER-02-SIDETRACK2,1599,B14G0099,106507712,2003-01-01,ON,4.9820842,52.78523889,https://www.nlog.nl/nlog-mapviewer/brh/106507712
MDM-03,MIDDENMEER-03,5545,B14G0974,518401015,2014-12-15,ON,4.98194132,52.78535816,https://www.nlog.nl/nlog-mapviewer/brh/518401015
MDM-GT-01,MIDDENMEER-GT-01,5732,B14H0964,1261046481,2018-08-01,ON,5.04495368,52.76766368,https://www.nlog.nl/nlog-mapviewer/brh/1261046481
MDM-GT-02,MIDDENMEER-GT-02,5739,B14H0965,1363372304,2018-09-13,ON,5.04485,52.76766547,https://www.nlog.nl/nlog-mapviewer/brh/1363372304
MDM-GT-02-S1,MIDDENMEER-GT-02-SIDETRACK1,5744,B14H0966,1390927604,2018-09-26,ON,5.04485,52.76766547,https://www.nlog.nl/nlog-mapviewer/brh/1390927604
MDM-GT-02-S2,MIDDENMEER-GT-02-SIDETRACK2,5748,B14H0968,1393834626,2018-10-24,ON,5.04485,52.76766547,https://www.nlog.nl/nlog-mapviewer/brh/1393834626
MDM-GT-03,MIDDENMEER-GT-03,5749,B14H0969,1434272435,2019-03-09,ON,5.04413861,52.76766874,https://www.nlog.nl/nlog-mapviewer/brh/1434272435
MDM-GT-03-S1,MIDDENMEER-GT-03-SIDETRACK1,5766,B14H0971,1523625554,2019-05-08,ON,5.04413861,52.76766874,https://www.nlog.nl/nlog-mapviewer/brh/1523625554
MDM-GT-04,MIDDENMEER-GT-04,5758,B14H0970,1474341481,2019-02-21,ON,5.04403451,52.76766155,https://www.nlog.nl/nlog-mapviewer/brh/1474341481
MDM-GT-05,MIDDENMEER-GT-05,5858,B14H0973,2368599064,2022-04-20,ON,5.04188331,52.78504273,https://www.nlog.nl/nlog-mapviewer/brh/2368599064
MDM-GT-06,MIDDENMEER-GT-06,5859,B14H0974,2368623428,2022-07-26,ON,5.04359015,52.76766921,https://www.nlog.nl/nlog-mapviewer/brh/2368623428
MDM-GT-06-S1,MIDDENMEER-GT-06-SIDETRACK1,5864,B14H0999,2412642130,2022-08-22,ON,5.04359015,52.76766921,https://www.nlog.nl/nlog-mapviewer/brh/2412642130
NP-MS-CA,NEU PRICK - MIJNSCHACHT CATHARINA,6043,B62E5069,4035055708,2003-01-01,ON,6.06932467,50.85635208,https://www.nlog.nl/nlog-mapviewer/brh/4035055708
NRD-01,NIEUW RODEN-01,3970,B12A0163,106519452,2005-03-15,ON,6.38262814,53.1416572,https://www.nlog.nl/nlog-mapviewer/brh/106519452
NRZ-01,NORG ZUID-01,2442,B12C0103,106512302,2003-01-01,ON,6.45143001,53.02357968,https://www.nlog.nl/nlog-mapviewer/brh/106512302
NSL-01,NIJENSLEEK-01,3058,B16E0092,106515157,2003-01-01,ON,6.14433689,52.83758073,https://www.nlog.nl/nlog-mapviewer/brh/106515157
NSN-01,NES NOORD-01,1675,B02C0033,106508122,2003-01-01,ON,5.77123775,53.49354032,https://www.nlog.nl/nlog-mapviewer/brh/106508122
NSS-01,NIEUWESCHANS-01,4096,B08D0047,106520050,2003-12-13,ON,7.1811304,53.17206013,https://www.nlog.nl/nlog-mapviewer/brh/106520050
NSS-01-S1,NIEUWESCHANS-01-SIDETRACK1,3871,B08D0046,106520054,2004-03-12,ON,7.1811304,53.17206013,https://www.nlog.nl/nlog-mapviewer/brh/106520054
NSS-34,NIEUWESCHANS-34,3932,B08D0034,106519285,2003-01-01,ON,7.20198331,53.17876472,https://www.nlog.nl/nlog-mapviewer/brh/106519285
NVG-01,NIJMEGEN-VALBURG-01,1676,B40C0408,106508127,2003-01-01,ON,5.79300126,51.88288338,https://www.nlog.nl/nlog-mapviewer/brh/106508127
NWD-01,NOORDWOLDE-01,2572,B16E0100,106513003,2003-01-01,ON,6.13523204,52.90325651,https://www.nlog.nl/nlog-mapviewer/brh/106513003
NWH-01,NIEUWEHORNE-01,5653,B16E1959,866112225,2016-08-28,ON,6.06002466,52.93457254,https://www.nlog.nl/nlog-mapviewer/brh/866112225
NWH-02,NIEUWEHORNE-02,5877,B16E1981,2439464210,2022-09-16,ON,6.06006606,52.93452651,https://www.nlog.nl/nlog-mapviewer/brh/2439464210
NWK-01,NOORDWIJK-01,1677,B30F0391,106508132,2003-01-01,ON,4.46547615,52.22872029,https://www.nlog.nl/nlog-mapviewer/brh/106508132
NWK-02,NOORDWIJK-02,2441,B30F0491,106512297,2003-01-01,ON,4.46603306,52.23140177,https://www.nlog.nl/nlog-mapviewer/brh/106512297
NWS-01,NIEUW SCHEEMDA-01,1678,B07H0062,106508137,2003-01-01,ON,6.94237481,53.19716993,https://www.nlog.nl/nlog-mapviewer/brh/106508137
NWS-02,NIEUW SCHEEMDA-02,1679,B07H0198,106508142,2003-01-01,ON,6.94321749,53.19753778,https://www.nlog.nl/nlog-mapviewer/brh/106508142
L10-A-07-S1,L10-A-07-SIDETRACK1,7311,BL100139,106532550,1985-08-25,OFF,4.20118701,53.40358685,https://www.nlog.nl/nlog-mapviewer/brh/106532550
L10-A-07-S2,L10-A-07-SIDETRACK2,8872,BL100221,246911891,1988-01-01,OFF,4.20118701,53.40358685,https://www.nlog.nl/nlog-mapviewer/brh/246911891
L10-A-07-S3,L10-A-07-SIDETRACK3,8873,BL100222,246911902,1988-03-27,OFF,4.20118701,53.40358685,https://www.nlog.nl/nlog-mapviewer/brh/246911902
L10-A-07-S4,L10-A-07-SIDETRACK4,7312,BL100140,106532554,1988-04-21,OFF,4.20118701,53.40358685,https://www.nlog.nl/nlog-mapviewer/brh/106532554
L10-A-07-S5,L10-A-07-SIDETRACK5,7313,BL100141,106532558,1988-05-21,OFF,4.20118701,53.40358685,https://www.nlog.nl/nlog-mapviewer/brh/106532558
L10-A-07-S6,L10-A-07-SIDETRACK6,7984,BL100142,106532546,1993-09-09,OFF,4.20118701,53.40358685,https://www.nlog.nl/nlog-mapviewer/brh/106532546
L10-A-08,L10-A-08,7314,BL100143,106525362,1986-01-07,OFF,4.20118701,53.40358685,https://www.nlog.nl/nlog-mapviewer/brh/106525362
L10-A-09,L10-A-09,7315,BL100144,106525367,1986-05-05,OFF,4.20118701,53.40358685,https://www.nlog.nl/nlog-mapviewer/brh/106525367
L10-A-10,L10-A-10,8676,BL100214,106532563,1986-05-30,OFF,4.20118701,53.40358685,https://www.nlog.nl/nlog-mapviewer/brh/106532563
L10-A-10-S1,L10-A-10-SIDETRACK1,7316,BL100145,106532565,1986-10-28,OFF,4.20118701,53.40358685,https://www.nlog.nl/nlog-mapviewer/brh/106532565
L10-A-11,L10-A-11,7317,BL100146,106525373,1987-03-27,OFF,4.20118701,53.40358685,https://www.nlog.nl/nlog-mapviewer/brh/106525373
L10-A-12,L10-A-12,7318,BL100147,106525379,1987-10-01,OFF,4.20118701,53.40358685,https://www.nlog.nl/nlog-mapviewer/brh/106525379
L10-B-01,L10-03,7319,BL100148,106525385,1980-06-06,OFF,4.23196362,53.45666989,https://www.nlog.nl/nlog-mapviewer/brh/106525385
L10-B-01-S1,L10-B-01-SIDETRACK1,7320,BL100149,106525391,1985-06-07,OFF,4.23196362,53.45666989,https://www.nlog.nl/nlog-mapviewer/brh/106525391
L10-B-02,L10-B-02,7321,BL100150,106525397,1985-03-11,OFF,4.23199633,53.45675945,https://www.nlog.nl/nlog-mapviewer/brh/106525397
L10-B-03,L10-B-03,7322,BL100151,106525403,1986-05-18,OFF,4.23199633,53.45675945,https://www.nlog.nl/nlog-mapviewer/brh/106525403
L16-LOGGER-04-S1,L16-LOGGER-04-SIDETRACK1,7672,BL160185,106527446,1995-12-05,OFF,4.21617862,53.01423771,https://www.nlog.nl/nlog-mapviewer/brh/106527446
L16-LOGGER-04-S2,L16-LOGGER-04-SIDETRACK2,8937,BL160199,304802957,1995-12-12,OFF,4.21617862,53.01423771,https://www.nlog.nl/nlog-mapviewer/brh/304802957
L16-LOGGER-04-S3,L16-LOGGER-04-SIDETRACK3,7677,BL160186,106527449,1995-12-27,OFF,4.21617862,53.01423771,https://www.nlog.nl/nlog-mapviewer/brh/106527449
L16-LOGGER-05,L16-LOGGER-05,7685,BL160187,106527596,1996-01-21,OFF,4.21617862,53.01423771,https://www.nlog.nl/nlog-mapviewer/brh/106527596
L16-LOGGER-06,L16-LOGGER-06,7690,BL160188,106527614,1996-04-23,OFF,4.21617862,53.01423771,https://www.nlog.nl/nlog-mapviewer/brh/106527614
L16-LOGGER-07,L16-LOGGER-07,8938,BL160200,304802974,1996-03-23,OFF,4.21617862,53.01423771,https://www.nlog.nl/nlog-mapviewer/brh/304802974
L16-LOGGER-07-S1,L16-LOGGER-07-SIDETRACK1,7698,BL160189,106527671,1996-04-12,OFF,4.21617862,53.01423771,https://www.nlog.nl/nlog-mapviewer/brh/106527671
L16-LOGGER-08,L16-LOGGER-08,7708,BL160190,106527723,1996-05-25,OFF,4.21617862,53.01423771,https://www.nlog.nl/nlog-mapviewer/brh/106527723
L16-LOGGER-08-S1,L16-LOGGER-08-SIDETRACK1,7716,BL160191,106527727,1996-06-06,OFF,4.21617862,53.01423771,https://www.nlog.nl/nlog-mapviewer/brh/106527727
L16-LOGGER-09,L16-LOGGER-09,7913,BL160192,106528733,1999-05-01,OFF,4.21617862,53.01423771,https://www.nlog.nl/nlog-mapviewer/brh/106528733
L16-LOGGER-10,L16-LOGGER-10,8012,BL160180,106529347,2000-12-14,OFF,4.21617862,53.01423771,https://www.nlog.nl/nlog-mapviewer/brh/106529347
L16-LOGGER-10-S1,L16-LOGGER-10-SIDETRACK1,8027,BL160193,106529351,2001-01-17,OFF,4.21617862,53.01423771,https://www.nlog.nl/nlog-mapviewer/brh/106529351
L16-LOGGER-10-S2,L16-LOGGER-10-SIDETRACK2,8029,BL160194,106529355,2001-01-30,OFF,4.21617862,53.01423771,https://www.nlog.nl/nlog-mapviewer/brh/106529355
MDM-GT-06-S2,MIDDENMEER-GT-06-SIDETRACK2,5867,B14H1001,2415622160,2022-10-08,ON,5.04359015,52.76766921,https://www.nlog.nl/nlog-mapviewer/brh/2415622160
MDN-01,MEEDEN-01,1600,B12F0187,106507717,2003-01-01,ON,6.93065769,53.14970378,https://www.nlog.nl/nlog-mapviewer/brh/106507717
MDZ-01,MIDDELIE ZEE-01,4251,BQ080592,106520657,2010-04-30,ON,4.55556977,52.55924166,https://www.nlog.nl/nlog-mapviewer/brh/106520657
MDZ-02,MIDDELIE ZEE-02,8748,BQ080623,156852515,2011-10-16,OFF,4.51575506,52.54388927,https://www.nlog.nl/nlog-mapviewer/brh/156852515
NWS-03,NIEUW SCHEEMDA-03,1680,B07H0187,106508147,2003-01-01,ON,6.94174729,53.19767646,https://www.nlog.nl/nlog-mapviewer/brh/106508147
NWS-04,NIEUW SCHEEMDA-04,1681,B07H0188,106508152,2003-01-01,ON,6.9425908,53.19805329,https://www.nlog.nl/nlog-mapviewer/brh/106508152
NWS-05,NIEUW SCHEEMDA-05,1682,B07H0190,106508157,2003-01-01,ON,6.9434335,53.19842114,https://www.nlog.nl/nlog-mapviewer/brh/106508157
NWS-06,NIEUW SCHEEMDA-06,1683,B07H0192,106508162,2003-01-01,ON,6.94427704,53.19879796,https://www.nlog.nl/nlog-mapviewer/brh/106508162
NWS-07,NIEUW SCHEEMDA-07,1684,B07H0185,106508167,2003-01-01,ON,6.94406101,53.1979146,https://www.nlog.nl/nlog-mapviewer/brh/106508167
NWS-08,NIEUW SCHEEMDA-08,1685,B07H0193,106508172,2003-01-01,ON,6.94490454,53.19829142,https://www.nlog.nl/nlog-mapviewer/brh/106508172
NWS-09,NIEUW SCHEEMDA-09,1686,B07H0186,106508177,2003-01-01,ON,6.94153132,53.1967931,https://www.nlog.nl/nlog-mapviewer/brh/106508177
O18-01,O18-01,8034,BO180081,106529427,2001-05-17,OFF,2.9228925,52.1313264,https://www.nlog.nl/nlog-mapviewer/brh/106529427
OAS-01,OUD ALBLAS-01,1687,B38C0412,106508182,2003-01-01,ON,4.70480333,51.84193222,https://www.nlog.nl/nlog-mapviewer/brh/106508182
OBD-01,OBDAM-01,1688,B19E0090,106508187,2003-01-01,ON,4.89725564,52.68557512,https://www.nlog.nl/nlog-mapviewer/brh/106508187
OBD-02,OBDAM-02,1689,B19B0132,106508192,2003-01-01,ON,4.86940496,52.66709139,https://www.nlog.nl/nlog-mapviewer/brh/106508192
OBL-01,OUD BEYERLAND-01,2545,B37G0524,106512876,2003-01-01,ON,4.4313601,51.82705504,https://www.nlog.nl/nlog-mapviewer/brh/106512876
OBLZ-01,OUD BEIJERLAND ZUID-01,3751,B43E0239,106518478,2003-01-01,ON,4.41381201,51.80655014,https://www.nlog.nl/nlog-mapviewer/brh/106518478
OBLZ-02,OUD BEIJERLAND ZUID-02,5153,B43E0293,163485428,2011-10-21,ON,4.41329115,51.80659237,https://www.nlog.nl/nlog-mapviewer/brh/163485428
ODK-01,ODIJK-01,1690,B32C0205,106508197,2003-01-01,ON,5.24475518,52.05121422,https://www.nlog.nl/nlog-mapviewer/brh/106508197
